timestamp, power.draw [W], temperature.gpu, memory.used [MiB]
2023/04/28 18:45:35.971, 194.63 W, 69, 1854 MiB
2023/04/28 18:45:36.972, 169.77 W, 68, 1854 MiB
2023/04/28 18:45:37.973, 166.71 W, 68, 1854 MiB
2023/04/28 18:45:38.974, 174.85 W, 69, 1854 MiB
2023/04/28 18:45:39.975, 178.63 W, 69, 1854 MiB
2023/04/28 18:45:40.976, 184.74 W, 69, 1854 MiB
2023/04/28 18:45:41.978, 112.31 W, 68, 1854 MiB
2023/04/28 18:45:42.980, 224.46 W, 69, 1854 MiB
2023/04/28 18:45:43.981, 231.55 W, 70, 1854 MiB
2023/04/28 18:45:44.983, 188.84 W, 69, 1854 MiB
2023/04/28 18:45:45.984, 207.73 W, 69, 1854 MiB
2023/04/28 18:45:46.985, 195.90 W, 69, 1854 MiB
2023/04/28 18:45:47.987, 192.26 W, 70, 1854 MiB
2023/04/28 18:45:48.988, 193.13 W, 70, 1854 MiB
2023/04/28 18:45:49.989, 192.52 W, 70, 1854 MiB
2023/04/28 18:45:50.992, 193.93 W, 69, 1854 MiB
2023/04/28 18:45:51.993, 193.85 W, 70, 1854 MiB
2023/04/28 18:45:52.995, 193.26 W, 69, 1854 MiB
2023/04/28 18:45:53.996, 193.94 W, 70, 1854 MiB
2023/04/28 18:45:54.997, 197.32 W, 70, 1854 MiB
2023/04/28 18:45:55.998, 195.91 W, 70, 1854 MiB
2023/04/28 18:45:56.999, 193.28 W, 70, 1854 MiB
2023/04/28 18:45:58.000, 193.30 W, 70, 1854 MiB
2023/04/28 18:45:59.001, 198.20 W, 70, 1854 MiB
2023/04/28 18:46:00.003, 194.30 W, 70, 1854 MiB
2023/04/28 18:46:01.004, 194.32 W, 70, 1854 MiB
2023/04/28 18:46:02.005, 148.29 W, 70, 1854 MiB
2023/04/28 18:46:03.006, 193.29 W, 70, 1854 MiB
2023/04/28 18:46:04.007, 245.32 W, 71, 1854 MiB
2023/04/28 18:46:05.012, 196.95 W, 70, 1854 MiB
2023/04/28 18:46:06.016, 193.47 W, 70, 1854 MiB
2023/04/28 18:46:07.017, 189.41 W, 71, 1854 MiB
2023/04/28 18:46:08.018, 199.19 W, 70, 1854 MiB
2023/04/28 18:46:09.020, 198.50 W, 70, 1854 MiB
2023/04/28 18:46:10.023, 194.09 W, 71, 1854 MiB
2023/04/28 18:46:11.024, 194.46 W, 71, 1854 MiB
2023/04/28 18:46:12.025, 200.31 W, 71, 1854 MiB
2023/04/28 18:46:13.026, 207.70 W, 71, 1854 MiB
2023/04/28 18:46:14.027, 216.93 W, 72, 1854 MiB
2023/04/28 18:46:15.028, 196.18 W, 71, 1854 MiB
2023/04/28 18:46:16.030, 193.63 W, 71, 1854 MiB
2023/04/28 18:46:17.031, 196.17 W, 71, 1854 MiB
2023/04/28 18:46:18.032, 210.08 W, 72, 1854 MiB
2023/04/28 18:46:19.033, 201.22 W, 71, 1854 MiB
2023/04/28 18:46:20.034, 206.60 W, 71, 1854 MiB
2023/04/28 18:46:21.037, 197.55 W, 71, 1854 MiB
2023/04/28 18:46:22.038, 192.91 W, 71, 1854 MiB
2023/04/28 18:46:23.039, 196.52 W, 71, 1854 MiB
2023/04/28 18:46:24.040, 196.40 W, 71, 1854 MiB
2023/04/28 18:46:25.041, 199.47 W, 71, 1854 MiB
2023/04/28 18:46:26.042, 199.55 W, 71, 1854 MiB
2023/04/28 18:46:27.044, 196.51 W, 71, 1854 MiB
2023/04/28 18:46:28.045, 249.26 W, 73, 1854 MiB
2023/04/28 18:46:29.049, 194.78 W, 72, 1854 MiB
2023/04/28 18:46:30.050, 221.49 W, 72, 1854 MiB
2023/04/28 18:46:31.051, 203.70 W, 72, 1854 MiB
2023/04/28 18:46:32.052, 258.20 W, 73, 1854 MiB
2023/04/28 18:46:33.053, 206.42 W, 72, 1854 MiB
2023/04/28 18:46:34.055, 194.09 W, 72, 1854 MiB
2023/04/28 18:46:35.056, 192.59 W, 72, 1854 MiB
2023/04/28 18:46:36.057, 223.37 W, 73, 1854 MiB
2023/04/28 18:46:37.058, 213.26 W, 72, 1854 MiB
2023/04/28 18:46:38.060, 194.56 W, 72, 1854 MiB
2023/04/28 18:46:39.061, 196.24 W, 72, 1854 MiB
2023/04/28 18:46:40.064, 193.35 W, 72, 1854 MiB
2023/04/28 18:46:41.065, 194.81 W, 72, 1854 MiB
2023/04/28 18:46:42.066, 199.57 W, 72, 1854 MiB
2023/04/28 18:46:43.067, 204.57 W, 72, 1854 MiB
2023/04/28 18:46:44.071, 192.97 W, 72, 1854 MiB
2023/04/28 18:46:45.073, 195.80 W, 72, 1854 MiB
2023/04/28 18:46:46.074, 201.70 W, 72, 1854 MiB
2023/04/28 18:46:47.075, 195.85 W, 72, 1854 MiB
2023/04/28 18:46:48.076, 203.68 W, 72, 1854 MiB
2023/04/28 18:46:49.077, 197.16 W, 72, 1854 MiB
2023/04/28 18:46:50.079, 195.79 W, 72, 1854 MiB
2023/04/28 18:46:51.080, 197.38 W, 72, 1854 MiB
2023/04/28 18:46:52.082, 195.94 W, 72, 1854 MiB
2023/04/28 18:46:53.083, 204.49 W, 72, 1854 MiB
2023/04/28 18:46:54.084, 189.66 W, 72, 1854 MiB
2023/04/28 18:46:55.088, 202.87 W, 72, 1854 MiB
2023/04/28 18:46:56.089, 195.18 W, 72, 1854 MiB
2023/04/28 18:46:57.090, 196.11 W, 71, 1854 MiB
2023/04/28 18:46:58.092, 191.83 W, 71, 1854 MiB
2023/04/28 18:46:59.093, 195.86 W, 72, 1854 MiB
2023/04/28 18:47:00.094, 197.82 W, 72, 1854 MiB
2023/04/28 18:47:01.095, 194.57 W, 72, 1854 MiB
2023/04/28 18:47:02.096, 194.45 W, 72, 1854 MiB
2023/04/28 18:47:03.097, 195.46 W, 72, 1854 MiB
2023/04/28 18:47:04.098, 218.04 W, 72, 1854 MiB
2023/04/28 18:47:05.100, 194.01 W, 72, 1854 MiB
2023/04/28 18:47:06.101, 197.88 W, 72, 1854 MiB
2023/04/28 18:47:07.102, 194.24 W, 71, 1854 MiB
2023/04/28 18:47:08.103, 193.16 W, 72, 1854 MiB
2023/04/28 18:47:09.104, 198.00 W, 72, 1854 MiB
2023/04/28 18:47:10.105, 196.70 W, 71, 1854 MiB
2023/04/28 18:47:11.106, 196.15 W, 72, 1854 MiB
2023/04/28 18:47:12.108, 192.38 W, 72, 1854 MiB
2023/04/28 18:47:13.109, 195.08 W, 72, 1854 MiB
2023/04/28 18:47:14.110, 206.51 W, 72, 1854 MiB
2023/04/28 18:47:15.111, 193.91 W, 72, 1854 MiB
2023/04/28 18:47:16.112, 194.80 W, 72, 1854 MiB
2023/04/28 18:47:17.116, 190.16 W, 71, 1854 MiB
2023/04/28 18:47:18.117, 198.88 W, 72, 1854 MiB
2023/04/28 18:47:19.118, 204.61 W, 72, 1854 MiB
2023/04/28 18:47:20.119, 194.05 W, 72, 1854 MiB
2023/04/28 18:47:21.121, 193.58 W, 71, 1854 MiB
2023/04/28 18:47:22.123, 197.01 W, 71, 1854 MiB
2023/04/28 18:47:23.124, 195.49 W, 72, 1854 MiB
2023/04/28 18:47:24.125, 197.09 W, 72, 1854 MiB
2023/04/28 18:47:25.126, 194.96 W, 71, 1854 MiB
2023/04/28 18:47:26.127, 194.90 W, 72, 1854 MiB
2023/04/28 18:47:27.128, 191.49 W, 72, 1854 MiB
2023/04/28 18:47:28.129, 203.14 W, 72, 1854 MiB
2023/04/28 18:47:29.131, 194.07 W, 71, 1854 MiB
2023/04/28 18:47:30.132, 196.16 W, 71, 1854 MiB
2023/04/28 18:47:31.134, 197.44 W, 71, 1854 MiB
2023/04/28 18:47:32.135, 193.51 W, 72, 1854 MiB
2023/04/28 18:47:33.136, 196.56 W, 72, 1854 MiB
2023/04/28 18:47:34.137, 171.05 W, 71, 1854 MiB
2023/04/28 18:47:35.138, 196.85 W, 71, 1854 MiB
2023/04/28 18:47:36.140, 193.82 W, 72, 1854 MiB
2023/04/28 18:47:37.141, 193.31 W, 72, 1854 MiB
2023/04/28 18:47:38.142, 193.41 W, 72, 1854 MiB
2023/04/28 18:47:39.143, 191.80 W, 71, 1854 MiB
2023/04/28 18:47:40.144, 201.49 W, 71, 1854 MiB
2023/04/28 18:47:41.145, 201.44 W, 71, 1854 MiB
2023/04/28 18:47:42.147, 198.66 W, 72, 1854 MiB
2023/04/28 18:47:43.148, 210.41 W, 72, 1854 MiB
2023/04/28 18:47:44.149, 199.75 W, 72, 1854 MiB
2023/04/28 18:47:45.150, 206.41 W, 72, 1854 MiB
2023/04/28 18:47:46.151, 196.91 W, 72, 1854 MiB
2023/04/28 18:47:47.152, 193.84 W, 71, 1854 MiB
2023/04/28 18:47:48.154, 191.82 W, 72, 1854 MiB
2023/04/28 18:47:49.157, 194.21 W, 71, 1854 MiB
2023/04/28 18:47:50.158, 196.29 W, 71, 1854 MiB
2023/04/28 18:47:51.160, 194.10 W, 71, 1854 MiB
2023/04/28 18:47:52.161, 198.46 W, 71, 1854 MiB
2023/04/28 18:47:53.162, 197.54 W, 71, 1854 MiB
2023/04/28 18:47:54.166, 191.12 W, 71, 1854 MiB
2023/04/28 18:47:55.167, 195.10 W, 72, 1854 MiB
2023/04/28 18:47:56.168, 200.89 W, 72, 1854 MiB
2023/04/28 18:47:57.169, 195.64 W, 71, 1854 MiB
2023/04/28 18:47:58.170, 197.57 W, 72, 1854 MiB
2023/04/28 18:47:59.172, 198.78 W, 71, 1854 MiB
2023/04/28 18:48:00.173, 196.99 W, 72, 1854 MiB
2023/04/28 18:48:01.174, 199.44 W, 71, 1854 MiB
2023/04/28 18:48:02.175, 193.38 W, 72, 1854 MiB
2023/04/28 18:48:03.176, 194.72 W, 72, 1854 MiB
2023/04/28 18:48:04.177, 202.01 W, 72, 1854 MiB
2023/04/28 18:48:05.179, 215.75 W, 71, 1854 MiB
2023/04/28 18:48:06.180, 194.62 W, 71, 1854 MiB
2023/04/28 18:48:07.181, 222.38 W, 71, 1854 MiB
2023/04/28 18:48:08.182, 191.96 W, 71, 1854 MiB
2023/04/28 18:48:09.183, 198.08 W, 72, 1854 MiB
2023/04/28 18:48:10.184, 203.98 W, 72, 1854 MiB
2023/04/28 18:48:11.185, 199.14 W, 72, 1854 MiB
2023/04/28 18:48:12.187, 164.94 W, 71, 1854 MiB
2023/04/28 18:48:13.188, 193.10 W, 71, 1854 MiB
2023/04/28 18:48:14.189, 209.80 W, 72, 1854 MiB
2023/04/28 18:48:15.190, 189.07 W, 72, 1854 MiB
2023/04/28 18:48:16.191, 198.57 W, 71, 1854 MiB
2023/04/28 18:48:17.193, 196.70 W, 72, 1854 MiB
2023/04/28 18:48:18.194, 201.90 W, 71, 1854 MiB
2023/04/28 18:48:19.196, 199.74 W, 72, 1854 MiB
2023/04/28 18:48:20.197, 189.80 W, 72, 1854 MiB
2023/04/28 18:48:21.198, 193.00 W, 72, 1854 MiB
2023/04/28 18:48:22.200, 195.39 W, 72, 1854 MiB
2023/04/28 18:48:23.202, 193.49 W, 72, 1854 MiB
2023/04/28 18:48:24.204, 190.29 W, 72, 1854 MiB
2023/04/28 18:48:25.205, 193.75 W, 71, 1854 MiB
2023/04/28 18:48:26.206, 196.53 W, 71, 1854 MiB
2023/04/28 18:48:27.207, 195.94 W, 72, 1854 MiB
2023/04/28 18:48:28.209, 196.81 W, 72, 1854 MiB
2023/04/28 18:48:29.210, 195.80 W, 72, 1854 MiB
2023/04/28 18:48:30.211, 195.63 W, 72, 1854 MiB
2023/04/28 18:48:31.212, 204.07 W, 72, 1854 MiB
2023/04/28 18:48:32.213, 192.13 W, 72, 1854 MiB
2023/04/28 18:48:33.217, 193.27 W, 71, 1854 MiB
2023/04/28 18:48:34.218, 199.89 W, 72, 1854 MiB
2023/04/28 18:48:35.220, 199.44 W, 72, 1854 MiB
2023/04/28 18:48:36.221, 193.15 W, 71, 1854 MiB
2023/04/28 18:48:37.222, 194.55 W, 71, 1854 MiB
2023/04/28 18:48:38.223, 196.09 W, 72, 1854 MiB
2023/04/28 18:48:39.224, 205.77 W, 72, 1854 MiB
2023/04/28 18:48:40.225, 193.66 W, 71, 1854 MiB
2023/04/28 18:48:41.226, 192.04 W, 71, 1854 MiB
2023/04/28 18:48:42.227, 196.86 W, 72, 1854 MiB
2023/04/28 18:48:43.228, 194.92 W, 71, 1854 MiB
2023/04/28 18:48:44.230, 193.70 W, 71, 1854 MiB
2023/04/28 18:48:45.231, 195.91 W, 72, 1854 MiB
2023/04/28 18:48:46.232, 197.26 W, 71, 1854 MiB
2023/04/28 18:48:47.233, 194.22 W, 72, 1854 MiB
2023/04/28 18:48:48.235, 194.03 W, 72, 1854 MiB
2023/04/28 18:48:49.236, 199.14 W, 71, 1854 MiB
2023/04/28 18:48:50.237, 197.05 W, 71, 1854 MiB
2023/04/28 18:48:51.238, 117.45 W, 70, 1854 MiB
2023/04/28 18:48:52.239, 195.69 W, 72, 1854 MiB
2023/04/28 18:48:53.240, 204.94 W, 71, 1854 MiB
2023/04/28 18:48:54.241, 191.29 W, 71, 1854 MiB
2023/04/28 18:48:55.242, 192.21 W, 71, 1854 MiB
2023/04/28 18:48:56.246, 199.60 W, 71, 1854 MiB
2023/04/28 18:48:57.250, 190.24 W, 71, 1854 MiB
2023/04/28 18:48:58.251, 196.17 W, 72, 1854 MiB
2023/04/28 18:48:59.253, 189.77 W, 71, 1854 MiB
2023/04/28 18:49:00.254, 199.14 W, 71, 1854 MiB
2023/04/28 18:49:01.256, 199.83 W, 71, 1854 MiB
2023/04/28 18:49:02.257, 193.58 W, 71, 1854 MiB
2023/04/28 18:49:03.258, 200.75 W, 71, 1854 MiB
2023/04/28 18:49:04.259, 202.65 W, 72, 1854 MiB
2023/04/28 18:49:05.260, 198.93 W, 71, 1854 MiB
2023/04/28 18:49:06.261, 191.74 W, 71, 1854 MiB
2023/04/28 18:49:07.262, 203.64 W, 71, 1854 MiB
2023/04/28 18:49:08.264, 202.94 W, 71, 1854 MiB
2023/04/28 18:49:09.265, 124.79 W, 71, 1854 MiB
2023/04/28 18:49:10.267, 193.68 W, 71, 1854 MiB
2023/04/28 18:49:11.268, 211.94 W, 72, 1854 MiB
2023/04/28 18:49:12.270, 200.41 W, 72, 1854 MiB
2023/04/28 18:49:13.271, 192.91 W, 71, 1854 MiB
2023/04/28 18:49:14.273, 197.98 W, 71, 1854 MiB
2023/04/28 18:49:15.274, 190.43 W, 72, 1854 MiB
2023/04/28 18:49:16.275, 229.56 W, 71, 1854 MiB
2023/04/28 18:49:17.276, 194.14 W, 71, 1854 MiB
2023/04/28 18:49:18.277, 197.94 W, 71, 1854 MiB
2023/04/28 18:49:19.279, 192.72 W, 72, 1854 MiB
2023/04/28 18:49:20.280, 194.17 W, 72, 1854 MiB
2023/04/28 18:49:21.281, 195.04 W, 71, 1854 MiB
2023/04/28 18:49:22.282, 202.80 W, 71, 1854 MiB
2023/04/28 18:49:23.283, 205.89 W, 72, 1854 MiB
2023/04/28 18:49:24.286, 200.90 W, 72, 1854 MiB
2023/04/28 18:49:25.287, 198.05 W, 71, 1854 MiB
2023/04/28 18:49:26.288, 194.90 W, 72, 1854 MiB
2023/04/28 18:49:27.290, 202.19 W, 72, 1854 MiB
2023/04/28 18:49:28.291, 194.78 W, 72, 1854 MiB
2023/04/28 18:49:29.292, 197.52 W, 72, 1854 MiB
2023/04/28 18:49:30.293, 188.10 W, 72, 1854 MiB
2023/04/28 18:49:31.294, 198.83 W, 72, 1854 MiB
2023/04/28 18:49:32.295, 193.59 W, 72, 1854 MiB
2023/04/28 18:49:33.297, 196.44 W, 71, 1854 MiB
2023/04/28 18:49:34.298, 191.24 W, 71, 1854 MiB
2023/04/28 18:49:35.299, 189.89 W, 71, 1854 MiB
2023/04/28 18:49:36.300, 173.52 W, 71, 1854 MiB
2023/04/28 18:49:37.301, 173.61 W, 70, 1854 MiB
2023/04/28 18:49:38.302, 99.14 W, 69, 1854 MiB
2023/04/28 18:49:39.303, 185.32 W, 70, 1854 MiB
2023/04/28 18:49:40.304, 186.79 W, 71, 1854 MiB
2023/04/28 18:49:41.305, 164.49 W, 70, 1854 MiB
2023/04/28 18:49:42.306, 158.73 W, 69, 1854 MiB
2023/04/28 18:49:43.308, 160.96 W, 70, 1854 MiB
2023/04/28 18:49:44.309, 161.99 W, 69, 1854 MiB
2023/04/28 18:49:45.310, 157.40 W, 69, 1854 MiB
2023/04/28 18:49:46.311, 153.01 W, 69, 1854 MiB
2023/04/28 18:49:47.313, 154.75 W, 69, 1854 MiB
2023/04/28 18:49:48.314, 155.37 W, 68, 1854 MiB
2023/04/28 18:49:49.315, 167.48 W, 69, 1854 MiB
2023/04/28 18:49:50.316, 165.18 W, 68, 1854 MiB
2023/04/28 18:49:51.317, 159.44 W, 68, 1854 MiB
2023/04/28 18:49:52.318, 171.73 W, 69, 1854 MiB
2023/04/28 18:49:53.320, 168.80 W, 69, 1854 MiB
2023/04/28 18:49:54.321, 180.20 W, 69, 1854 MiB
2023/04/28 18:49:55.322, 178.53 W, 69, 1854 MiB
2023/04/28 18:49:56.323, 177.59 W, 68, 1854 MiB
2023/04/28 18:49:57.324, 156.19 W, 68, 1854 MiB
2023/04/28 18:49:58.325, 166.45 W, 68, 1854 MiB
2023/04/28 18:49:59.326, 183.98 W, 68, 1854 MiB
2023/04/28 18:50:00.328, 188.70 W, 69, 1854 MiB
2023/04/28 18:50:01.329, 189.51 W, 69, 1854 MiB
2023/04/28 18:50:02.330, 188.60 W, 69, 1854 MiB
2023/04/28 18:50:03.331, 239.11 W, 69, 1854 MiB
2023/04/28 18:50:04.333, 186.10 W, 69, 1854 MiB
2023/04/28 18:50:05.336, 164.12 W, 68, 1854 MiB
2023/04/28 18:50:06.337, 165.19 W, 68, 1854 MiB
